longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-1.3428091431408828,1.038502685950199,1.8561815225324745,0.3793923782495942,0.7492716909395608,-0.017718943628100527,0.8914016911916859,-1.1862943696686523,-0.33426871148970017,0.0,0.0,1.0,0.0
-1.3428091431408828,1.038502685950199,1.6972653653772076,-0.9833799104518002,-0.7657290548014982,-0.8444546852694798,-0.7667551386075765,-1.043998147275227,-0.5408091940412807,0.0,0.0,1.0,0.0
-1.3478004503108902,1.038502685950199,1.8561815225324745,-0.22638361613704008,-0.4830466999110382,-0.6903447217790479,-0.4546862970442322,-0.5999628877662191,-0.40634273404676213,0.0,0.0,1.0,0.0
-1.3478004503108902,1.038502685950199,1.8561815225324745,-0.8867420856456606,-0.7215599368498639,-0.9231149791343877,-0.5851031263542865,-1.0472771768839089,-0.37407078364807766,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0338208202547048,1.6972653653772076,0.01789532990070166,-0.00602022603338695,-0.3740982341997242,-0.04480483349834711,-1.1354694107340826,-0.3396473698894809,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0338208202547048,1.8561815225324745,-0.640673550259657,-0.6994753778740467,-0.8556918701073237,-0.7155199556643409,-0.7172565093934448,-0.29446663933132267,0.0,0.0,1.0,0.0
-1.3478004503108902,1.038502685950199,0.9026845796008742,-1.3135591452061104,-1.2030033225226784,-1.3067845757407752,-1.2232140411927668,-1.568096379729552,-0.4601293180445696,0.0,0.0,1.0,0.0
-1.3478004503108902,1.038502685950199,1.0616007367561409,-0.5189814745778516,-0.39470846400776943,-0.4720222735009361,-0.29166526040666424,-1.325106623102853,-0.32781432140996325,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0338208202547048,1.8561815225324745,0.19416988070449331,0.3738341883506687,-0.3339654312074242,0.2300020568335531,-1.3172506146653857,-0.8215751625098355,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0338208202547048,1.8561815225324745,-0.47513653554543644,-0.5272158178626726,-0.594025994597528,-0.4826327604678153,-1.006016054307995,-0.9743290610636087,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0338208202547048,1.8561815225324745,0.00447340978873783,-0.08552463834632883,-0.3484132402846522,-0.030831601786555574,-0.7195108422494134,-0.6204133383580357,0.0,0.0,1.0,0.0
-1.352791757480905,1.038502685950199,0.9821426581785077,-1.5068347948183896,-1.4724349420276481,-1.4544732907524391,-1.4421280046775007,-0.8535411775042865,-0.890421990027029,0.0,0.0,1.0,0.0
-1.352791757480905,1.038502685950199,1.6178072867995743,-0.974431963710491,-0.9379886148128722,-0.9889327760417597,-0.8831987362058393,-0.8153541451865115,-1.0377972301810214,0.0,0.0,1.0,0.0
-1.352791757480905,1.038502685950199,1.8561815225324745,-0.28722965397794276,-0.15619522706894381,-0.19430327679422035,-0.14727519938481837,-1.2605507276819279,-0.911936623626152,0.0,0.0,1.0,0.0
-1.352791757480905,1.0338208202547048,1.6972653653772076,-0.12258743393785311,0.15740551038766024,-0.1477492253231524,0.20671333731390054,-1.3736772491814537,-0.875361746507643,0.0,0.0,1.0,0.0
-1.352791757480905,1.0338208202547048,1.8561815225324745,-1.3332446280369907,-1.309009205606601,-1.3292589454164634,-1.2744492241360024,-1.3428680334832133,-0.6268677284377726,0.0,0.0,1.0,0.0
-1.352791757480905,1.0338208202547048,1.6178072867995743,-0.27112334984358616,-0.04135552039469445,-0.577972873400608,-0.23577233355949812,-1.1789848661659654,-0.731213701393519,0.0,0.0,1.0,0.0
-1.352791757480905,1.0338208202547048,1.8561815225324745,-0.059057012074557644,0.10881948064086243,-0.08835267689454847,0.057665532388124156,-1.1556900933209544,-0.8075906506704056,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0338208202547048,1.538349208221941,-0.2657545817988006,-0.20919816861090507,-0.31630699789081224,-0.4360553214285101,-1.2681334836520048,-0.8592257713083008,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0291389545592071,1.6178072867995743,-0.5046647597917568,-0.3991253758029329,-0.7529518944470358,-0.4640017848520932,-1.5563465236317748,-0.9183910137058889,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0291389545592071,1.7767234439548412,0.3990778610804745,0.5195922775910621,0.0561254138777314,0.5001512032615228,-0.6304988509970691,-0.8667558930679938,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0291389545592071,1.6178072867995743,-0.8983744164093626,-0.7701459665966617,-1.0483293244703635,-0.7667551386075765,-1.4804506508141582,-1.0012223530625124,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0291389545592071,1.538349208221941,-0.376709121391035,-0.10760919732214601,-0.37891417055880017,-0.25440330917522014,-1.74612036223424,-0.9226939404257135,0.0,0.0,1.0,0.0
-1.352791757480905,1.0291389545592071,1.8561815225324745,-0.6335151928666096,-0.2931194927190104,-0.5169710128523121,-0.1193287359612353,-1.5322319933845934,-0.9291483305054504,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.6702017745059774,-0.5581342004288167,-0.8572971822270158,-0.5571566629307034,-0.11835541399106417,0.012116889456179742,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0291389545592071,1.8561815225324745,0.19059070200796963,1.1423768407091068,0.24715755612107923,1.2453902278904048,-0.7264787801678626,-0.15354578925706716,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.4957168130504476,-0.1650290506592707,-0.4447319674661721,-0.1565906871926794,-1.062579315057758,-0.37514651532803384,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0291389545592071,1.7767234439548412,-1.1480221304918898,-0.6420555245369219,-1.1334108668140395,-0.8366212971665342,-1.6176917025608655,-0.43323602604566586,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0338208202547048,1.6178072867995743,-1.3475613428230855,-1.1234989102097366,-1.2217030333970993,-1.116085931402365,-1.7954424325981637,-0.7688643101919843,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0338208202547048,1.8561815225324745,-1.1354950050540569,-1.1234989102097366,-1.2136764727986393,-1.0741662362669904,0.2124850109015707,-0.015852134222680125,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.6943612307075123,-0.6420555245369219,-0.9038512336980837,-0.6363383092975221,-0.43771923525331213,-0.06318432814075067,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.503769965117626,-0.16061213886410727,-0.8107431307559477,-0.21714135794377606,-0.6670463685105029,-0.0857746934198298,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0291389545592071,1.6972653653772076,-0.9789059370811456,-0.5934694947901241,-0.9744849669645316,-0.580445382450356,-1.1116281329542914,-0.513915902042377,0.0,0.0,1.0,0.0
-1.3478004503108902,1.024457088863713,1.1410588153337744,-1.0844917086285943,-0.6376386127417585,-1.0675930699066676,-0.8179903215508121,-1.310555929214327,-0.5677024860401845,0.0,0.0,1.0,0.0
-1.3428091431408828,1.024457088863713,0.9026845796008742,-1.4271980688207375,-1.1544172927758807,-1.2843102060650873,-1.2511605046163499,-1.8462673915327332,-0.02983664606211006,0.0,0.0,1.0,0.0
-1.3478004503108902,1.024457088863713,0.9026845796008742,-1.1390741837505807,-0.35937316964646193,-0.8396387489104038,-0.35687367506169143,-1.283094056241616,-0.8366354060292217,0.0,0.0,1.0,0.0
-1.3478004503108902,1.024457088863713,-0.6070189133741593,-1.1838139174571267,-0.014854049623713825,-0.7834528247211838,0.04369230067633262,-1.865941569184825,-0.19765078813526926,0.0,0.0,1.0,0.0
-1.3478004503108902,1.024457088863713,1.1410588153337744,-0.3140734942018704,-0.001603314238223513,-0.2601210737015923,-0.10069776034551325,-1.467881037314211,-1.0377972301810214,0.0,0.0,1.0,0.0
-1.3478004503108902,1.024457088863713,0.9821426581785077,0.8965836998972672,1.7519106684416612,1.1814492097818223,1.3571760815847371,-1.736829778342975,-0.9979951580226439,0.0,0.0,1.0,0.0
-1.3478004503108902,1.024457088863713,1.8561815225324745,-0.5270346266450299,-0.001603314238223513,-0.09798454961270045,-0.13330196767302685,-1.6434457476123878,-0.925921135465582,0.0,0.0,1.0,0.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-0.9386401767452541,-0.9777408209693432,-0.8380334367907117,-0.9111451996294224,-1.3959473252737518,-1.105568326018259,0.0,0.0,1.0,0.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-1.1399689784247116,-0.9424055266080357,-1.0386974517522116,-0.9716958703805191,-1.5315488622161177,-1.1529005199363294,0.0,0.0,1.0,0.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-0.8777941389043514,-0.743644495825681,-0.9648530942463797,-0.7900438581272291,-1.4670612799120404,-1.105568326018259,0.0,0.0,1.0,0.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-0.65320067569749,-0.5360496414529995,-0.7946900095590278,-0.8599100166861867,-1.9373970894073511,-1.1292344229772941,0.0,0.0,1.0,0.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-0.744469732458844,-0.5095481706820189,-0.23925201614559632,-0.580445382450356,-1.66421293513404,-1.1830210069751015,0.0,0.0,1.0,0.0
-1.3577830646509195,1.024457088863713,-2.1167224063491927,-1.8441723869657474,-1.8257878856407233,-1.8124578934437547,-1.7309081267211925,-0.7451282610672408,-1.4013945380061998,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0291389545592071,1.8561815225324745,-0.9824851157776693,-1.0837467040532658,-1.0740143183854356,-1.125401419210226,-0.1778561387652712,-1.2325046642530844,0.0,0.0,1.0,0.0
-1.3577830646509195,1.024457088863713,1.6178072867995743,-1.8647526644707584,-1.8876246507730112,-1.8253003904012908,-1.88927141945483,1.6839495477975754,-1.2400347860127774,0.0,0.0,1.0,0.0
-1.3577830646509195,1.019775223168219,1.6972653653772076,-1.3055059931389321,-1.1765018517516979,-1.3581545635709193,-1.4281547729657091,-1.8800823843722654,-1.120628569537645,0.0,0.0,1.0,0.0
-1.3627743718209269,1.019775223168219,1.8561815225324745,-0.8903212643421843,-0.9689069973790163,-1.1269896183352714,-1.2558182485202802,-1.6820426586312476,-1.22820173753326,0.0,0.0,1.0,0.0
-1.3627743718209269,1.019775223168219,1.538349208221941,-1.2446599552980295,-1.2118371461130053,-1.3340748817755392,-1.3769195900224735,-0.723746255493961,-1.2561707612121198,0.0,0.0,1.0,0.0
-1.3627743718209269,1.019775223168219,1.8561815225324745,-1.0818073246062017,-1.0925805276435925,-0.9937487124008356,-1.125401419210226,-1.6986427460252,-1.2034599088942683,0.0,0.0,1.0,0.0
-1.3627743718209269,1.019775223168219,1.538349208221941,-0.6836236946179413,-0.4521283173448941,-0.6983712823775079,-0.45002855314030166,-1.9453214109616659,-1.1389160080968994,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0150933574727214,1.8561815225324745,-1.066595815145976,-0.9379886148128722,-1.1735436698063395,-1.3117111753674464,-0.7130894092657448,-1.17226369017554,0.0,0.0,1.0,0.0
-1.3627743718209269,1.019775223168219,1.8561815225324745,-1.4737273918755456,-1.5342717071599363,-1.5235017118991951,-1.6144645291229298,-1.2307662087364006,-1.1324616180171625,0.0,0.0,1.0,0.0
-1.3577830646509195,1.019775223168219,1.3794330510666744,0.5207699367622799,0.8287761032525027,0.9631267615037106,0.8494819960563113,-1.8260467089458616,-0.6569882154765448,0.0,0.0,1.0,0.0
-1.3577830646509195,1.019775223168219,-0.20972852048599255,-1.2983476357458847,-1.3443444999679084,-1.3340748817755392,-1.4048660534460566,-1.2852117628638897,-1.1593549100160663,0.0,0.0,1.0,0.0
-1.3577830646509195,1.019775223168219,1.3794330510666744,-1.1489169251660207,-0.70389228966921,-1.0290655790340595,-0.7062044678564798,-1.9979225109342713,-1.0227369866616354,0.0,0.0,1.0,0.0
-1.3577830646509195,1.019775223168219,1.6178072867995743,-1.2303432405119348,-1.1146650866194097,-1.0643824456672835,-1.288422455847794,-1.3001723354535009,-1.2400347860127774,0.0,0.0,1.0,0.0
-1.3577830646509195,1.019775223168219,1.3794330510666744,-1.974812409388862,-1.9980474456520971,-1.9344616145403468,-1.9637953219177182,-2.154154609164595,-1.3207146620094885,0.0,0.0,1.0,0.0
-1.3577830646509195,1.019775223168219,-0.6864769919517926,-1.238396392579113,-1.3045922938114376,-1.497816717984123,-1.3769195900224735,-0.7994371889610349,-0.5677024860401845,0.0,0.0,1.0,0.0
-1.352791757480905,1.019775223168219,-0.9248512276846926,-0.8786889335784823,0.02489815653275711,-0.7401093974894999,0.04835004458026313,-1.8643703674973313,-0.13740981405772493,0.0,0.0,1.0,0.0
-1.352791757480905,1.019775223168219,0.5848522652903408,0.6218817349390741,0.46658933604910086,0.020808547244507435,0.374392117855399,-0.8244397897272344,-0.9485115007446612,0.0,0.0,1.0,0.0
-1.352791757480905,1.019775223168219,-0.765935070529426,-0.9055327738024099,-0.9424055266080357,-0.8059271943968718,-1.0322465411316157,-1.7366248389924321,-0.8818161365873799,0.0,0.0,1.0,0.0
-1.3577830646509195,1.019775223168219,-0.44810275621889256,-0.42413323911997386,-0.3637900814416254,-0.2713582585394363,-0.4826327604678153,-1.947370804467092,-0.8366354060292217,0.0,0.0,1.0,0.0
-1.352791757480905,1.0150933574727214,0.7437684224456076,-1.3735103883728823,-1.238338616883986,-1.4111298635207552,-1.2744492241360024,-1.1216018480140322,-0.6343978501974656,0.0,0.0,1.0,0.0
-1.352791757480905,1.019775223168219,-0.9248512276846926,-1.158759666581461,-0.7392275840305176,-0.9857221518023757,-0.6503115410093137,-1.4709551275723503,-0.29876956605114724,0.0,0.0,1.0,0.0
-1.3478004503108902,1.019775223168219,1.8561815225324745,-1.7976430639109393,-1.7683680323035984,-1.669585114791167,-1.7355658706251231,-1.6986427460252,-0.8366354060292217,0.0,0.0,1.0,0.0
-1.352791757480905,1.019775223168219,1.8561815225324745,-1.6813197562739195,-1.5872746487018976,-1.642294808756403,-1.591175809603277,-1.456745999268062,-0.8366354060292217,0.0,0.0,1.0,0.0
-1.352791757480905,1.019775223168219,1.8561815225324745,-1.640159201263897,-1.2913415584259473,-1.4079192392813713,-1.2744492241360024,-1.9440234617415626,-0.5677024860401845,0.0,0.0,1.0,0.0
-1.352791757480905,1.019775223168219,0.5053941867127075,-1.1372845944023189,-1.2030033225226784,-1.2136764727986393,-1.2092408094809752,-1.2600042227471475,-0.7688643101919843,0.0,0.0,1.0,0.0
-1.352791757480905,1.019775223168219,1.8561815225324745,-1.29387366237523,-1.3840967061243794,-1.3581545635709193,-1.4607589802932228,-0.8504670872461471,-0.9904650362629509,0.0,0.0,1.0,0.0
-1.3478004503108902,1.019775223168219,0.9026845796008742,-1.1981306322432215,-0.0236878732140407,-1.0290655790340595,-0.22645684575163708,-1.8282327286849829,-0.7688643101919843,0.0,0.0,1.0,0.0
-1.3478004503108902,1.019775223168219,-1.481057777728126,-1.2026046056138762,-0.47862978811587475,-1.0868568153429716,-0.45934404094816267,-1.9764721922441437,-0.29876956605114724,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0150933574727214,-1.481057777728126,-1.891596504694686,-1.8302047974358866,-1.7626932177333028,-1.8147475169919418,-1.8315117582936649,-0.5677024860401845,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0150933574727214,1.8561815225324745,-1.7627460716198333,-1.6711959728100028,-1.3276536332967712,-1.6004912974111383,-1.6462465854031372,-0.11374371709868966,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0150933574727214,-1.004309306262326,-1.0961240393922964,-0.2842856691286835,-0.679107536941204,-0.3102962360223863,-1.0653118397316594,-0.29876956605114724,0.0,0.0,1.0,0.0
-1.352791757480905,1.0150933574727214,1.8561815225324745,-1.7931690905402846,-1.631443766653532,-0.5121550764932361,-1.5865180656993467,-1.9035137834509714,-0.5677024860401845,0.0,0.0,1.0,0.0
-1.352791757480905,1.0150933574727214,1.8561815225324745,-1.8996496567618644,-1.8787908271826845,-1.656742617833631,-1.8380362365115943,-1.983303503928898,-0.29876956605114724,0.0,0.0,1.0,0.0
-1.3478004503108902,1.010411491777227,-0.1302704419083592,-1.04154156427031,-0.4830466999110382,-0.8107431307559477,-0.589760870258217,-0.6953279988853843,-0.02983664606211006,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0150933574727214,0.8232265010232409,-0.4509770793439015,0.7360209555540705,0.1668919501364793,0.17876687389031748,-1.2334304202934547,-0.1191223754984704,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0150933574727214,0.5848522652903408,2.782810872965251,-0.08110772655116538,-0.09156330113393246,-0.09138227253765223,-1.122831484117288,-0.6483823620368956,0.0,0.0,1.0,0.0
-1.3428091431408828,1.024457088863713,0.18756187240217417,2.126926376827285,-0.08110772655116538,1.3243219884344102,-0.09138227253765223,-0.559316583241933,-0.06963871822048756,0.0,0.0,1.0,0.0
-1.3428091431408828,1.019775223168219,0.028645715246907483,-1.685793729644574,-1.5431055307502632,-1.639084184517019,-1.5725448339875552,-1.125154130090104,-0.702168946034703,0.0,0.0,1.0,0.0
-1.3428091431408828,1.024457088863713,-0.5275608347965259,1.3090840446716223,-0.08110772655116538,1.2857944975618023,-0.09138227253765223,-1.6632565514981743,-0.2180896900544361,0.0,0.0,1.0,0.0
-1.3428091431408828,1.024457088863713,0.6643103438679743,1.2652391056392072,2.7766342049195782,0.9872064432990906,2.56818949660667,-0.7124062780972695,0.030404328015434273,0.0,0.0,1.0,0.0
-1.3378178359708683,1.019775223168219,0.028645715246907483,2.1806140572751405,-0.08110772655116538,1.7352818910755619,-0.09138227253765223,-0.7938355133795366,0.7264027249470626,0.0,0.0,1.0,0.0
-1.3378178359708683,1.019775223168219,-0.05081236333072586,-0.08232167360196162,-0.08110772655116538,2.1510577300757894,-0.09138227253765223,-0.29754071948216093,0.8942168670202217,0.0,0.0,1.0,0.0
-1.3378178359708683,1.019775223168219,0.8232265010232409,-1.2213952937706254,-0.9468224384031991,-1.3388908181346153,-0.9344339191490749,-0.3608669787998301,0.5080291939159643,0.0,0.0,1.0,0.0
-1.3378178359708683,1.019775223168219,1.8561815225324745,-0.0572674227262958,1.0805400755768186,-0.5266028855704641,0.8587974838641722,-0.7335150312031592,1.7182273338666316,0.0,0.0,1.0,0.0
-1.3428091431408828,1.019775223168219,0.4259361081350742,-0.08232167360196162,-0.08110772655116538,2.353327057156981,-0.09138227253765223,-0.5551494831142332,1.5643977036329024,0.0,0.0,1.0,0.0
-1.3328265288008536,1.024457088863713,1.8561815225324745,-0.6353047822148715,-1.0219099389209776,-0.8813768640223957,-0.8599100166861867,0.8725946589993467,1.3245095390026813,0.0,0.0,1.0,0.0
-1.3328265288008536,1.019775223168219,1.8561815225324745,-0.17269593568918476,0.11323639243602586,-0.8251909398331758,0.12753169094708183,-0.259968505216014,0.8415060147023704,0.0,0.0,1.0,0.0
-1.3378178359708683,1.019775223168219,1.8561815225324745,-0.4125009083562719,0.016064332942430235,-0.8621131185860917,-0.030831601786555574,-0.3307408942700652,0.7436144318263609,0.0,0.0,1.0,0.0
-1.3328265288008536,1.024457088863713,1.8561815225324745,1.129230315171307,1.3013856653349904,0.35471346814044313,1.347860593776876,0.16855967676860253,0.9189586956592132,0.0,0.0,1.0,0.0
-1.3378178359708683,1.024457088863713,-0.05081236333072586,1.0003798820964542,1.7607444920319881,0.476717189237035,1.739111081707039,0.1728634031299975,0.37356273392144573,0.0,0.0,1.0,0.0
-1.3378178359708683,1.024457088863713,1.8561815225324745,-0.7113623295159999,-0.7392275840305176,-1.0804355668642036,-0.8179903215508121,0.9826470902407334,0.7769621139050016,0.0,0.0,1.0,0.0
-1.3378178359708683,1.024457088863713,0.2670199509798075,1.4227229682862494,2.834054058256703,0.9358364554689466,2.7638147405717515,-0.6902045151218189,0.30364017472429605,0.0,0.0,1.0,0.0
-1.3378178359708683,1.024457088863713,-0.20972852048599255,1.5569421694058876,-0.08110772655116538,0.8443336646465026,-0.09138227253765223,-0.43034141863377806,0.6962822379082904,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0291389545592071,1.8561815225324745,0.140482200256638,0.45333860066361054,-0.45596915230401613,0.4209695568947041,-0.34488170945750574,0.3638811488018404,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0291389545592071,0.5053941867127075,-0.5422461361052556,-0.12527684450279977,-0.8797715519027037,-0.030831601786555574,-0.12368383710517228,0.5682701679935087,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0291389545592071,1.8561815225324745,-0.8411075572649835,-0.7480614076208444,-1.1061205607792755,-0.6409960532014527,-0.34863893088412046,0.44456102479855153,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0291389545592071,-0.05081236333072586,2.508108908007058,-0.08110772655116538,2.1430311694773296,-0.09138227253765223,-0.8401518066021686,0.30364017472429605,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0291389545592071,1.8561815225324745,1.7636397391301306,2.864972440822847,0.9037302130751066,2.833680899130709,-0.3849815090470115,0.47145431679745525,0.0,0.0,1.0,0.0
-1.3278352216308462,1.0338208202547048,1.6972653653772076,0.2648586599608362,-0.25336728656253943,-0.4062044765935642,-0.25906105307915067,1.5072235145129909,1.4772634375564544,0.0,0.0,1.0,0.0
-1.3278352216308462,1.0338208202547048,1.4588911296443077,0.8554231448872448,-0.010437137828550387,-0.20072452527298837,0.2626062641610667,1.1159259812102833,1.6924097735476842,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0291389545592071,0.9821426581785077,0.3194411350828224,-0.2224489039963954,-0.6887394096593559,-0.24508782136735913,1.573077359154019,1.8914201343395716,0.0,0.0,1.0,0.0
-1.3328265288008536,1.038502685950199,0.6643103438679743,-1.6866885243187049,-1.7772018558939253,-1.806036644964987,-1.7774855657604975,0.8956161793769674,1.5568675818732094,0.0,0.0,1.0,0.0
-1.3278352216308462,1.038502685950199,1.8561815225324745,0.519875142088149,-0.2003643450205782,-0.2601210737015923,-0.1193287359612353,1.8377223738213875,1.972100010336283,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0338208202547048,1.8561815225324745,1.1721804595295913,0.5195922775910621,-0.07390486781732047,0.5886483374362026,1.041123118262227,2.1431413474493106,0.0,0.0,1.0,0.0
-1.3328265288008536,1.038502685950199,1.8561815225324745,0.3516537433515356,-0.4035422875980963,-0.5169710128523121,-0.28700751650273376,2.447075376101442,2.160353054328609,0.0,0.0,1.0,0.0
-1.3228439144608317,1.038502685950199,-0.05081236333072586,2.7452294966517523,2.6132084684985313,1.2970316823996462,2.4564036429123375,1.2321949060847956,1.5816094105122007,0.0,0.0,1.0,0.0
-1.3228439144608317,1.0338208202547048,1.6972653653772076,0.6406724230958235,0.07348418627955493,-0.30828043729235227,0.23465980073748363,2.627831883280032,1.1287263732506623,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0338208202547048,1.2205168939114077,1.0782270187458443,0.6211812488798212,0.21665662584693124,0.784273581401284,1.616387875235359,1.0975301545319338,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0291389545592071,0.9026845796008742,2.480370273108999,0.9612834571074058,0.6308271527274668,1.0497649839253234,2.6649942188450937,2.379802317039663,0.0,0.0,1.0,0.0
-1.3128613001208096,1.0338208202547048,0.10810379382454083,-0.007158920974964158,-0.4874636117062016,-0.608473803674756,-0.398793370197066,1.6486316663873979,1.3040706370835145,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0338208202547048,0.4259361081350742,0.7328362745313084,0.14857168679733335,-0.13330141624592443,0.31384144710430234,2.323701887074785,1.4589759989971998,0.0,0.0,1.0,0.0
-1.307869992950795,1.0338208202547048,-0.8453931491070593,-0.5386669574087319,-1.0881636158484291,-1.1077258728989674,-1.0927972118827123,-0.08091982595861259,2.1764890295279513,0.0,0.0,1.0,0.0
-1.3128613001208096,1.0338208202547048,0.5053941867127075,0.5780367959066589,0.016064332942430235,-0.2424626403849803,0.06698102019598519,2.619770935492022,1.3879777081200941,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0291389545592071,0.4259361081350742,2.5465850789946876,1.4648114017560376,0.6484855860440788,1.5714323011655407,2.216313667390452,1.538580143313955,0.0,0.0,1.0,0.0
-1.307869992950795,1.0291389545592071,-0.05081236333072586,-0.7990522075808302,-1.2030033225226784,-1.2200977212774073,-1.1114281874984344,-0.08091982595861259,1.5590190452331216,0.0,0.0,1.0,0.0
-1.3128613001208096,1.0291389545592071,-0.20972852048599255,-0.5637212082843978,-1.0307437625113045,-1.0932780638217394,-1.0136155655158936,-0.08091982595861259,1.7311361140261055,0.0,0.0,1.0,0.0
